0.14,0.0044572,0.029334,1.0002,-0.18422,-0.48729,0.079353
0.15051,0.00474,0.028403,1.0023,-0.012652,-0.49938,-0.078278
0.16102,0.0050892,0.030316,1.0082,-0.27119,-0.28166,-0.13538
0.17153,0.0055653,0.030137,1.0026,0.27116,-0.47355,-0.12513
0.18204,0.0059657,0.030474,1.0035,0.2763,-0.48418,-0.12488
0.19255,0.0058262,0.030309,1.0035,0.24178,-0.47037,-0.12795
0.20305,0.0056867,0.030144,1.0035,0.20727,-0.45657,-0.13102
0.21356,0.0055472,0.029978,1.0035,0.17276,-0.44276,-0.13408
0.22407,0.0054077,0.029813,1.0036,0.13825,-0.42896,-0.13715
0.23458,0.0052682,0.029647,1.0036,0.10374,-0.41515,-0.14021
0.24509,0.0051287,0.029482,1.0036,0.069223,-0.40135,-0.14328
0.2556,0.0049892,0.029317,1.0036,0.034712,-0.38754,-0.14635
0.26611,0.0059648,0.031032,1.0023,-0.17337,-0.34466,-0.13465
0.27662,0.0051961,0.029043,1.0019,-0.27944,-0.39517,-0.11791
0.28713,0.0048882,0.030703,1.0044,0.015215,-0.42006,-0.18783
0.29764,0.0043279,0.027211,1.0027,0.067554,-0.51293,-0.071915
0.30814,0.0063034,0.029408,1.0055,0.018339,-0.43621,-0.1791
0.31865,0.0058826,0.028807,1.0034,-0.045162,-0.38329,-0.23552
0.32916,0.0054618,0.028206,1.0014,-0.10866,-0.33037,-0.29193
0.33967,0.005041,0.027605,0.99939,-0.17216,-0.27745,-0.34835
0.35018,0.0057047,0.02937,1.0011,-0.30229,-0.45894,-0.19152
0.36069,0.0068245,0.030517,1.0047,0.056421,-0.39665,-0.35379
0.3712,0.0071932,0.030861,1.001,-0.041175,-0.3604,-0.07633
0.38171,0.0040668,0.027106,0.9997,-0.066004,-0.30083,-0.037254
0.39222,0.0048408,0.028335,1.0018,-0.12648,-0.38398,-0.1531
0.40273,0.0056148,0.029565,1.0039,-0.18696,-0.46714,-0.26896
0.41324,0.0031635,0.027592,1.0013,-0.1229,-0.45411,-0.098268
0.42374,0.0024193,0.026208,1.0016,-0.039591,-0.43996,-0.18164
0.43425,0.0039388,0.027927,1.0025,0.095357,-0.43183,-0.28036
0.44476,0.0057173,0.030994,1.0028,-0.004022,-0.56725,-0.29099
0.45527,0.0043891,0.029941,1.002,0.015824,-0.4548,-0.30862
0.46578,0.0030609,0.028889,1.0012,0.035669,-0.34235,-0.32625
0.47629,0.006436,0.031129,1.0008,-0.031697,-0.5391,-0.10951
0.4868,0.0057126,0.030384,1.0047,-0.41572,-0.53359,-0.4118
0.49731,0.0041092,0.029763,1.0009,0.013326,-0.64417,-0.27009
0.50782,0.0040578,0.028958,1.0018,-0.38002,-0.3207,-0.089585
0.51833,0.004348,0.029477,1.0017,-0.29749,-0.39697,-0.14901
0.52883,0.0045935,0.029856,1.0016,-0.19754,-0.47929,-0.20385
0.53934,0.004839,0.030235,1.0016,-0.097581,-0.5616,-0.2587
0.54985,0.0045843,0.027808,1.0018,-0.40696,-0.47529,-0.060078
0.56036,0.0047611,0.027551,1.001,-0.080813,-0.48824,-0.34658
0.57087,0.0061036,0.029018,1.0039,-0.30019,-0.60684,-0.33669
0.58138,0.0055042,0.030774,1.0004,-0.24216,-0.44942,-0.42184
0.59189,0.0054204,0.031303,1.0026,-0.14675,-0.55109,-0.28746
0.6024,0.005818,0.030682,1.0022,-0.202,-0.61451,-0.27428
0.61291,0.0061511,0.029965,1.0018,-0.25051,-0.67183,-0.26546
0.62342,0.0064842,0.029248,1.0014,-0.29902,-0.72916,-0.25665
0.63393,0.0068174,0.02853,1.0009,-0.34753,-0.78649,-0.24783
0.64443,0.0038935,0.026312,1.0043,-0.1078,-0.54311,0.02786
0.65494,0.0035518,0.028048,0.99951,-0.2072,-0.66799,0.046182
0.66545,0.0044376,0.027956,1.0041,0.15363,-0.60189,-0.098786
0.67596,0.0054868,0.028904,1.0013,-0.23458,-0.55778,-0.13576
0.68647,0.0052086,0.028437,1.0009,0.014828,-0.4636,-0.090767
0.69698,0.0050207,0.026985,1.0022,-0.030555,-0.50996,-0.034762
0.70749,0.0048366,0.026819,1.002,-0.074651,-0.50115,-0.011257
0.718,0.0046525,0.026653,1.0018,-0.11875,-0.49233,0.012248
0.72851,0.0044684,0.026487,1.0017,-0.16284,-0.48351,0.035753
0.73902,0.0050579,0.027456,1.0011,-0.065199,-0.46203,-0.12457
0.74953,0.0049529,0.027158,1.0038,-0.019683,-0.52896,-0.28937
0.76003,0.003811,0.028292,1.0027,0.30823,-0.27734,-0.2971
0.77054,0.0040855,0.027787,1.0106,-0.36329,-0.50142,-0.39318
0.78105,0.005087,0.027927,1.0008,-0.023658,-0.46982,-0.1156
0.79156,0.0043177,0.02682,1.0036,0.20323,-0.36152,-0.19514
0.80207,0.0044994,0.0266,1.0036,0.16786,-0.39667,-0.2782
0.81258,0.0046811,0.026381,1.0035,0.13248,-0.43182,-0.36126
0.82309,0.0048628,0.026161,1.0035,0.097104,-0.46697,-0.44432
0.8336,0.0054801,0.029042,0.99947,0.17011,-0.33815,-0.39945
0.84411,0.0049416,0.028098,1.0012,-0.060265,-0.33515,-0.24131
0.85462,0.0041808,0.029784,1.0022,-0.18965,-0.41757,-0.1488
0.86512,0.0049945,0.025868,1.0036,0.47547,-0.48603,-0.25449
0.87563,0.0044627,0.027663,1.0022,-0.15416,-0.28871,-0.17441
0.88614,0.0044967,0.031209,0.99943,-0.09469,-0.4003,-0.30741
0.89665,0.0045129,0.029855,1.0003,-0.062124,-0.44101,-0.28029
0.90716,0.0045291,0.028501,1.0011,-0.029559,-0.48172,-0.25317
0.91767,0.0045453,0.027146,1.0019,0.0030074,-0.52242,-0.22604
0.92818,0.0045615,0.025792,1.0028,0.035573,-0.56313,-0.19892
0.93869,0.0049523,0.03071,0.99892,-0.25567,-0.46006,-0.099296
0.9492,0.0045785,0.028626,1,-0.13886,-0.37445,-0.015273
0.95971,0.0049477,0.031104,1.0045,0.11672,-0.20708,-0.068267
0.97022,0.0048028,0.029197,1.0027,0.036261,-0.36103,-0.15789
0.98072,0.0051112,0.029193,1.0031,0.030137,-0.51655,-0.1396
0.99123,0.0054126,0.030824,1.0025,-0.040599,-0.59089,-0.2045
1.0017,0.0053026,0.030116,1.0031,0.03637,-0.639,-0.22694
1.0123,0.0051927,0.029407,1.0038,0.11334,-0.68711,-0.24937
1.0228,0.0050827,0.028699,1.0045,0.19031,-0.73521,-0.27181
1.0333,0.0042695,0.027293,1.0024,-0.076454,-0.57347,-0.17692
1.0438,0.0058136,0.031185,0.9973,-0.41083,-0.30096,-0.14805
1.0543,0.0049589,0.028028,1.0052,0.064691,-0.22406,-0.13535
1.0648,0.0055239,0.029883,1.0026,-0.027224,-0.32211,-0.1797
1.0753,0.0053725,0.030122,1.0063,0.075386,-0.19341,-0.38347
1.0858,0.004959,0.031434,0.99899,-0.47397,-0.40348,-0.42478
1.0963,0.0052507,0.032051,1,-0.397,-0.37943,-0.34144
1.1068,0.0055424,0.032669,1.0011,-0.32002,-0.35538,-0.2581
1.1173,0.0058341,0.033287,1.0022,-0.24305,-0.33133,-0.17476
1.1279,0.0035902,0.028035,0.99638,-0.34941,-0.35487,-0.3416
1.1384,0.003633,0.027689,0.99951,-0.3245,-0.44419,-0.083774
1.1489,0.0050252,0.031354,1.0003,-0.094484,-0.37651,-0.24214
1.1594,0.0041804,0.027291,1.0027,0.10737,-0.51213,-0.26123
1.1699,0.005096,0.029904,1.0051,0.085103,-0.55778,-0.2527
1.1804,0.0046393,0.02885,1.0043,0.070672,-0.55778,-0.23347
1.1909,0.0041826,0.027795,1.0036,0.056241,-0.55778,-0.21424
1.2014,0.003726,0.026741,1.0029,0.041811,-0.55778,-0.19501
1.2119,0.0032693,0.025687,1.0022,0.02738,-0.55778,-0.17578
1.2224,0.0045302,0.027174,1.0053,0.12566,-0.51042,-0.088764
1.2329,0.0049165,0.02894,1.0042,0.091852,-0.29773,0.033563
1.2435,0.004393,0.027975,0.99813,-0.18045,-0.65096,-0.079331
1.254,0.004993,0.030263,1.0006,-0.28349,-0.55778,-0.32902
1.2645,0.0047537,0.027289,1.0054,-0.22096,-0.60647,-0.40689
1.275,0.0050035,0.027858,1.0053,-0.14159,-0.53151,-0.35106
1.2855,0.0052534,0.028426,1.0052,-0.062212,-0.45654,-0.29523
1.296,0.0055032,0.028994,1.0051,0.017164,-0.38157,-0.23941
1.3065,0.0057531,0.029563,1.005,0.096541,-0.30661,-0.18358
1.317,0.0029352,0.025947,1.0017,0.12287,-0.46756,-0.10532
1.3275,0.0031175,0.024358,0.9971,-0.0030409,-0.45319,-0.053246
1.338,0.0036405,0.025749,1.0015,-0.023887,-0.28011,-0.12899
1.3485,0.0058945,0.031972,0.9978,-0.18582,-0.37379,-0.25525
1.3591,0.0061911,0.030483,1.0067,0.17168,-0.33623,-0.22227
1.3696,0.0059912,0.030483,1.0046,0.044683,-0.33623,-0.15175
1.3801,0.0057914,0.030483,1.0026,-0.082319,-0.33623,-0.081234
1.3906,0.0055915,0.030483,1.0006,-0.20932,-0.33623,-0.010716
1.4011,0.0063603,0.031257,1.0041,0.070893,-0.46428,-0.042584
1.4116,0.0055118,0.031211,1.0039,0.02703,-0.55077,-0.20324
1.4221,0.0055899,0.030785,1.0014,-0.15935,-0.19204,-0.19892
1.4326,0.0039803,0.0276,1.0018,0.16591,-0.40048,-0.12929
1.4431,0.0049282,0.028525,1.0041,0.17171,-0.37209,-0.10655
1.4536,0.0049786,0.028322,0.99957,-0.17427,-0.46754,-0.08275
1.4641,0.0059408,0.03029,1.0007,-0.37627,-0.44271,-0.18725
1.4746,0.00584,0.030441,1.0012,-0.42918,-0.37215,-0.21957
1.4852,0.0057392,0.030592,1.0017,-0.4821,-0.30159,-0.25189
1.4957,0.0056383,0.030742,1.0022,-0.53502,-0.23103,-0.28421
1.5062,0.0040222,0.027335,1.0002,-0.30296,-0.25182,-0.28063
1.5167,0.0035033,0.026763,1.0016,0.25516,-0.4447,-0.34914
1.5272,0.0037901,0.028043,1.0039,0.10822,-0.45289,-0.17328
1.5377,0.0036424,0.028445,1.0023,0.11809,-0.71201,-0.05945
1.5482,0.0041993,0.029553,1.0058,-0.055673,-0.49522,-0.27728
1.5587,0.0067833,0.032591,1.0027,-0.42749,-0.43625,-0.19298
1.5692,0.0063039,0.031251,1.0019,-0.38271,-0.40368,-0.22011
1.5797,0.0058244,0.029911,1.0011,-0.33794,-0.37112,-0.24723
1.5902,0.0053449,0.028571,1.0002,-0.29316,-0.33855,-0.27435
1.6008,0.0048654,0.027231,0.99943,-0.24839,-0.30599,-0.30147
1.6113,0.0035219,0.026449,0.99988,-0.1537,-0.29479,-0.15126
1.6218,0.0047003,0.028824,1.0038,0.060931,-0.56454,-0.2174
1.6323,0.0027829,0.02627,0.9998,0.041666,-0.42541,-0.079756
1.6428,0.0028728,0.025346,1.0011,-0.0072227,-0.39307,-0.22951
1.6533,0.0059261,0.030191,0.99873,-0.40033,-0.32802,-0.10148
1.6638,0.0051777,0.030337,0.9995,-0.27526,-0.42424,-0.15276
1.6743,0.0044293,0.030482,1.0003,-0.15018,-0.52045,-0.20405
1.6848,0.0036809,0.030628,1.001,-0.025102,-0.61666,-0.25533
1.6953,0.0029326,0.030773,1.0018,0.099975,-0.71287,-0.30661
