0.063451, -4.7813314570238345e-05, 1.3528697809380012e-05, 0.12415789739799518, -5.475102651437988e-07, 1.5491711861521037e-07, -0.11091257791689546, -3.134770023080817e-09, 8.869779626313861e-10, -0.0006350299648631843, -0.00040542435911431786, -0.0017119389044285389, 0.0007950049487123536, -0.5591269330091657, 0.507803566826603, 0.008962383601667704, 0.9999782762396214, -0.004878889091618649, 0.004430973216960444, 9.983194663774515e-05
0.070903, -0.00022438327680578563, 6.0874023670765455e-05, 0.47439999348672235, -2.2196144439005136e-06, 6.085503430097546e-07, -0.1804814691654324, -1.3445076688979925e-08, 3.731657724646005e-09, -0.001720764184291938, 0.0004343339902414459, -1.616483069691077e-05, -0.0004704148985782339, -0.5591236963522704, 0.5078034463662846, 0.008958878069843499, 0.9999782763838146, -0.004878860982750984, 0.0044309723178615115, 9.980122548394823e-05
0.078354, -0.0006839068400768996, 0.00017666253903821346, 1.2119782728567372, -7.3154043093134926e-06, 1.9248629213834828e-06, -0.24454532905437687, -4.89677890540787e-08, 1.3169888841143012e-08, -0.0033042015210598373, 0.002397651759868892, 0.0068073617545206366, -0.004541462044130717, -0.5591058314490076, 0.5078541680187175, 0.008925039636152682, 0.9999782751996984, -0.004878706350075588, 0.0044314163945901415, 9.950740452855961e-05
0.085805, -0.0015448341711070015, 0.00038304949006065525, 2.381262075375252, -1.882596371823178e-05, 4.77896467182543e-06, -0.29989685533075594, -1.463574556406988e-07, 3.814499853964286e-08, -0.005332520878986653, 0.0010439263330427446, 0.00803908441036189, -0.0038865270457068093, -0.5590980531539002, 0.5079140672366591, 0.00889608112313512, 0.9999782732285168, -0.004878639541295702, 0.004431940342332822, 9.925694868149936e-05
0.093257, -0.002797096597600055, 0.0006791755337428952, 3.899389391467859, -3.966992756354739e-05, 9.840180749277484e-06, -0.34394272558553746, -3.64313146556608e-07, 9.261593437867231e-08, -0.0077314671574807625, -0.006000634157475922, -0.006955811044400882, 0.008804510968179096, -0.5591427698796416, 0.5078622325327562, 0.008961692338869991, 0.999978273297088, -0.004879027267009546, 0.004431485176342486, 9.982902457742362e-05
0.10071, -0.004265372435718396, 0.001031409754585588, 5.593337708593227, -7.145974832695653e-05, 1.7527277650203857e-05, -0.3753695096433921, -7.784378837625701e-07, 1.9460076810433936e-07, -0.010411984202061363, -0.009018650560160393, -0.021862317686354986, 0.018512633613799002, -0.5592099858822664, 0.5076992926790398, 0.009099666997193634, 0.9999782766663693, -0.00487960863152294, 0.004430057354046904, 0.00010102871541765597
0.10816, -0.005664411949308198, 0.0013691319523743003, 7.258299958591669, -0.00011365961734930268, 2.772731069539241e-05, -0.3943796749518842, -1.4680075209066369e-06, 3.631741096916857e-07, -0.013279299914678772, 0.004299996114101995, -0.0097081959918367, -0.00026480685715114935, -0.5591779509112164, 0.5076269666189006, 0.009097694186107858, 0.9999782808273512, -0.004879329219769756, 0.004429426316071893, 0.00010100718165319328
0.11561, -0.006747299460954092, 0.0016296511223093644, 8.711272762246168, -0.00016392699833341065, 3.986821155659717e-05, -0.40256519287315023, -2.5020176643247436e-06, 6.149674300803468e-07, -0.016247919547327024, 0.022998864084152686, 0.021596230311903594, -0.03422780471934436, -0.5590066093737894, 0.5077878585347243, 0.008842697040948743, 0.9999782820279656, -0.004877843734943733, 0.0044308413394948025, 9.878218577124922e-05
0.12306, -0.007445790341666313, 0.0018270877116781533, 9.826746071546868, -0.00021939813637882467, 5.348001500859941e-05, -0.4024404346401261, -3.92990379112782e-06, 9.62689574035704e-07, -0.019246565509813976, 0.014901289824046563, 0.03209897915397713, -0.03022994544653861, -0.5588955947646003, 0.5080269959294215, 0.00861748394737203, 0.9999782776115529, -0.004876883478358086, 0.004432937843446541, 9.682275832703386e-05
0.13051, -0.007865670119035594, 0.0020340711780256625, 10.551086675353085, -0.0002779973787656397, 6.863384528489056e-05, -0.3969193389087456, -5.782702085040946e-06, 1.417563703628953e-06, -0.022224180666283518, -0.024468101641973244, 0.004255706515421675, 0.024862773062774682, -0.559077882121833, 0.5080587009429613, 0.008802711606689701, 0.9999782685379172, -0.004878467007177932, 0.004433206475116181, 9.844754095178886e-05
0.13796, -0.008162297120371217, 0.0022781109693588352, 10.898440524909205, -0.0003388064923124054, 8.560577200661391e-05, -0.388810456998172, -8.080296504806668e-06, 1.992106278039808e-06, -0.02515102415603679, -0.045847288038388834, -0.030805232725712332, 0.062488674892538294, -0.559419444417719, 0.5078292019591548, 0.009268252234639113, 0.9999782626364525, -0.004881429827564829, 0.004431183634535452, 0.0001025134986853836
0.14542, -0.008449813937346038, 0.002520221726943285, 10.934122935357236, -0.0004018421042850068, 0.00010440662608961081, -0.38042449990040705, -1.0842915770115014e-05, 2.7008525229387257e-06, -0.028020270545268487, -0.007124105726250509, -0.03242211631429204, 0.020108921372175636, -0.5594725902464368, 0.5075873329714502, 0.009418264788075543, 0.9999782696446811, -0.004881888019533314, 0.004429066535909219, 0.00010381432759974126
0.15287, -0.008800582615523883, 0.002764737975086053, 10.75227099601111, -0.0004674064447706598, 0.00012500392400400194, -0.3734045809801243, -1.4080866615347377e-05, 3.5554068220374345e-06, -0.03082828387154847, 0.05387708603898014, -0.0002760279149596117, -0.05787208576013607, -0.5590712059554465, 0.5075852765634837, 0.008987117749162528, 0.9999782870388495, -0.004878402025896528, 0.004429067311836743, 0.00010003634020412181
0.16032, -0.009253021368252354, 0.003112854468739834, 10.453680952701324, -0.0005363414539641397, 0.00014819468979611366, -0.3686091578824994, -1.7819827538134498e-05, 4.573071658442863e-06, -0.03359228504881174, 0.05588161593370071, 0.028933884458486065, -0.06852706840958134, -0.5586548879167403, 0.5078008340026995, 0.008476591089511149, 0.9999782966657471, -0.004874788600394585, 0.004430970449000243, 9.557433017385176e-05
0.16777, -0.009776541059286563, 0.0036507033247740713, 10.127962646006154, -0.0006091766848558247, 0.00017539242956568054, -0.3662403361697536, -2.2086882605238872e-05, 5.7784336780655485e-06, -0.03632959941415639, -0.014108033573920854, 0.027353829677550047, 0.007251437404188943, -0.558759992766866, 0.5080046200337972, 0.008530614298172357, 0.999978284287835, -0.004875703533229866, 0.004432746392411672, 9.605849631141949e-05
0.17522, -0.010248142949577465, 0.004327492460242024, 9.842137523187594, -0.0006855253498301767, 0.00020763224839448355, -0.36600091162200604, -2.6909647684444217e-05, 7.205200603467156e-06, -0.039057198062180686, -0.07298423390643602, 0.0030603216618825774, 0.07372102552156261, -0.559303725309469, 0.5080274194301783, 0.009079835938307997, 0.9999782599950171, -0.0048804271225413726, 0.004432921499974956, 0.00010087325930627244
