mass_A
t,x,y
9.309300000E0,9.492134250E2,4.203418300E2
9.325983333E0,9.490353861E2,4.230118068E2
9.342666667E0,9.488996858E2,4.251825985E2
9.359350000E0,9.488345466E2,4.269443783E2
9.376033333E0,9.487998248E2,4.286601943E2
9.392716667E0,9.487408808E2,4.303254691E2
9.409400000E0,9.488056997E2,4.318206476E2
9.426083333E0,9.487845704E2,4.337563323E2
9.442766667E0,9.488279163E2,4.352855142E2
9.459450000E0,9.489802013E2,4.366249284E2
9.476133333E0,9.490299817E2,4.378818526E2
9.492816667E0,9.488310274E2,4.392276174E2
9.509500000E0,9.490023002E2,4.406766712E2
9.526183333E0,9.489807996E2,4.426385524E2
9.542866667E0,9.491915913E2,4.439657526E2
9.559550000E0,9.489889724E2,4.451072546E2
9.576233333E0,9.489140841E2,4.460575145E2
9.592916667E0,9.488078746E2,4.472706141E2
9.609600000E0,9.488225740E2,4.480060752E2
9.626283333E0,9.488264117E2,4.489628642E2
9.642966667E0,9.488665231E2,4.498005856E2
9.659650000E0,9.489723694E2,4.502607688E2
9.676333333E0,9.489199435E2,4.505216097E2
9.693016667E0,9.487874292E2,4.507139159E2
9.709700000E0,9.486804458E2,4.508368136E2
9.726383333E0,9.488596231E2,4.514676195E2
9.743066667E0,9.487693924E2,4.516968371E2
9.759750000E0,9.488555024E2,4.518152842E2
9.776433333E0,9.487523815E2,4.519684281E2
9.793116667E0,9.487425015E2,4.526940726E2
9.809800000E0,9.487029568E2,4.537220837E2
9.826483333E0,9.487071556E2,4.549140866E2
9.843166667E0,9.487366435E2,4.560205529E2
9.859850000E0,9.486885955E2,4.576026083E2
9.876533333E0,9.488515944E2,4.589291745E2
9.893216667E0,9.488277297E2,4.607307918E2
9.909900000E0,9.491831825E2,4.622214974E2
9.926583333E0,9.488279426E2,4.635396981E2
9.943266667E0,9.490170215E2,4.648506116E2
9.959950000E0,9.489041138E2,4.658194576E2
9.976633333E0,9.489328115E2,4.668149530E2
9.993316667E0,9.489913965E2,4.676956803E2
1.001000000E1,9.489006259E2,4.689206885E2
1.002668333E1,9.490977366E2,4.705232060E2
1.004336667E1,9.487814738E2,4.720479900E2
1.006005000E1,9.489676057E2,4.738282114E2
1.007673333E1,9.489391287E2,4.757817368E2
1.009341667E1,9.488309085E2,4.779106213E2
1.011010000E1,9.487649708E2,4.799386248E2
1.012678333E1,9.488041385E2,4.819015574E2
1.014346667E1,9.489742227E2,4.835694273E2
1.016015000E1,9.489809545E2,4.849220261E2
1.017683333E1,9.489149443E2,4.859151931E2
1.019351667E1,9.489076906E2,4.871253859E2
1.021020000E1,9.488243903E2,4.888506768E2
1.022688333E1,9.489561648E2,4.901002651E2
1.024356667E1,9.489906475E2,4.919759923E2
1.026025000E1,9.490035413E2,4.939657167E2
1.027693333E1,9.486234738E2,4.961037917E2
1.029361667E1,9.488594549E2,4.987615007E2
1.031030000E1,9.488557544E2,5.016752856E2
