time, ax, ay, az, gx, gy, gz, time, ax, ay, az, gx, gy, gz, time, ax, ay, az, vx, vy, vz, px, py, pz, gx,  gy,  gz, tx, ty, tz, qw, qx, qy, qz, time, ax, ay, az, vx, vy, vz, px, py, pz, gx, gy, gz, tx, ty, tz, qw, qx, qy, qz
[4.78, 0.00597, -0.00648, 1.01986, -0.51361, 0.38269, -0.47979, 4.78, 0.0058104911309710041, -0.0063085708970351644, 1.0200510895034425, -0.42227477918718381, 0.45196878743598939, -0.41046335562903136, 4.78, 0.0061053318046569993, -0.0068639215500765349, -0.0019648012758928246, 9.6497607872139527e-05, -7.9204829383218512e-05, -2.0458364074665333e-05, 7.6108074135813657e-07, -3.2855922692169919e-07, -5.4197263920366684e-08, -0.42227477918718381, 0.45196878743598939, -0.41046335562903136, 0.0, -0.35639721822149673, -0.0080429715531638614, 0.9999951610165855, 2.182955494872261e-07, -0.003110147429689334, -7.0187828099354e-05]
[4.796, 0.00629, -0.00616, 1.01978, -0.6395, -0.02518, -0.30867, 4.796, 0.0058451746111255381, -0.0063098115545075825, 1.0200260041647131, -0.60152225495572931, 0.093560636744082673, -0.4294079447248158, 4.796, 0.0051885781779069176, -0.0061665756302448985, -0.0015468426926634748, 0.00017861728442505702, -0.00017698068926980129, -4.4981807921494552e-05, 2.9548192853869649e-06, -2.3709285745671738e-06, -5.7591032600335504e-07, -0.60152225495572931, 0.093560636744082673, -0.4294079447248158, 0.0, -0.35463443403411454, -0.014764363682073312, 0.9999952029051754, 3.9873989108374436e-07, -0.0030947642916605025, -0.00012884276174607558]
[4.812, 0.00647, -0.00689, 1.01986, -0.4985, -0.60425, -0.2617, 4.812, 0.0059032312335208469, -0.0063331707939596931, 1.0200036419017176, -0.61155462078007972, -0.43101619973314764, -0.20941828672516699, 4.812, 0.0041571384409880494, -0.005343679342097736, -0.0011947220034080885, 0.00024390584198346151, -0.00026116716094964833, -6.3776873176143851e-05, 6.3251990366758818e-06, -5.86561219397304e-06, -1.443415880385422e-06, -0.61155462078007972, -0.43101619973314764, -0.20941828672516699, 0.0, -0.36123125622041208, -0.017933905706979229, 0.9999950191420905, 4.933489704345656e-07, -0.0031523321315605644, -0.00015650207292377294]
[4.828, 0.00544, -0.00683, 1.01995, -0.67978, -1.21353, -0.26506, 4.828, 0.0059088508615150904, -0.0063903594108768343, 1.019992934078642, -0.52110902613262322, -1.0681683938735915, -0.28817171744064429, 4.828, 0.0036918089013280725, -0.004304393109126517, -0.00098071043313296968, 0.0003014599104826872, -0.0003283872634421943, -7.9070898905740018e-05, 1.0676006065028887e-05, -1.0568846091079957e-05, -2.5830193274362431e-06, -0.52110902613262322, -1.0681683938735915, -0.28817171744064429, 0.0, -0.37785779111845041, -0.022319206654169244, 0.9999945445104759, 6.422455279428558e-07, -0.0032974252415983543, -0.00019477076116145505]
[4.844, 0.00498, -0.00645, 1.01999, -0.60928, -0.72006, -0.07717, 4.844, 0.0058329888672612202, -0.0064174585159656313, 1.0199904445275259, -0.73155662196029092, -0.99874979817535237, -0.14832093880336461, 4.844, 0.003992413558462686, -0.0036346957993848711, -0.00086065914301514113, 0.00036351183478099976, -0.00038460968425119054, -9.2377237968012388e-05, 1.5981166486041663e-05, -1.6257359976777747e-05, -3.950890764618504e-06, -0.73155662196029092, -0.99874979817535237, -0.14832093880336461, 0.0, -0.39317586606253718, -0.024445418258272848, 0.99999409100521, 7.319446031121555e-07, -0.003431099890904738, -0.00021332526050773346]
[4.86, 0.00427, -0.00624, 1.0203, -0.59418, -0.76035, -0.13756, 4.86, 0.0057018586797585027, -0.0064095929643514966, 1.0200072219073795, -0.54317691295566428, -0.60587747845049345, -0.06696239794660018, 4.86, 0.0047509206280779079, -0.0033406711746475914, -0.00092272071544030609, 0.00043732893200609509, -0.00043587012093032428, -0.00010660506556798201, 2.2370311557745217e-05, -2.280367600130805e-05, -5.5384635621298579e-06, -0.54317691295566428, -0.60587747845049345, -0.06696239794660018, 0.0, -0.40204395442796431, -0.025261648459164267, 0.9999938209375937, 7.734443521970742e-07, -0.0035084880880108535, -0.0002204481114469617]
[4.876, 0.00505, -0.00698, 1.02013, -0.38773, -0.4834, -0.31874, 4.876, 0.0055887623361325781, -0.006431347645105329, 1.0200297767346487, -0.47756255973020778, -0.64774563928871376, -0.28597474897733366, 4.876, 0.0052743561831434041, -0.0028145319808072361, -0.0010295852138568762, 0.0005191100377817077, -0.00047849811946012381, -0.0001224630368447436, 3.0000954570810191e-05, -3.0099385819126712e-05, -7.3660852442720771e-06, -0.47756255973020778, -0.64774563928871376, -0.28597474897733366, 0.0, -0.41142295854119987, -0.029538871998373593, 0.9999935215030156, 9.254996007576459e-07, -0.003590334789551621, -0.000257773622561492]
[4.892, 0.00469, -0.00702, 1.01976, -0.23163, -0.01511, -0.31538, 4.892, 0.0055107389019260645, -0.006493076268557183, 1.0200205740098456, -0.27288048648708119, -0.15426447209489161, -0.33601481228722324, 4.892, 0.0054357894654383648, -0.0019880767662701082, -0.00084537583518518034, 0.00060305225588257801, -0.00050775581098184335, -0.00013530910495666797, 3.8954009613355339e-05, -3.7969004968753641e-05, -9.4228228166750636e-06, -0.27288048648708119, -0.15426447209489161, -0.33601481228722324, 0.0, -0.41284763352757675, -0.034565957905019477, 0.9999934645177201, 1.0867563687919508e-06, -0.003602767299161846, -0.0003016429250281536]
[4.908, 0.00521, -0.00658, 1.01973, -0.29709, 0.23163, -0.32545, 4.908, 0.0054498693034202919, -0.0065263936008140427, 1.0199906597676192, -0.21800914812340608, 0.24859687502678643, -0.31093686985428182, 4.908, 0.005429628204101998, -0.001495110363147284, -0.00049672540705003598, 0.00068647667561246906, -0.00052901918890823881, -0.00014254042791212118, 4.9242644013029795e-05, -4.6241937864802617e-05, -1.16398888111666e-05, -0.21800914812340608, 0.24859687502678643, -0.31093686985428182, 0.0, -0.40784263765572321, -0.039145538344461113, 0.9999936080677986, 1.2158184105639655e-06, -0.003559090706934927, -0.000341607095533164]
[4.924, 0.0058, -0.00648, 1.01982, -0.37262, 0.3978, -0.25164, 4.924, 0.0054558538772649517, -0.0065267850843899926, 1.0199672493649812, -0.40876476645059667, 0.29552819549977472, -0.28712173404027386, 4.924, 0.0048338275812173023, -0.0013421429183404776, -0.00024036242145442088, 0.00075999882732738619, -0.00054774100822367806, -0.00014565429552211497, 6.0783895319872166e-05, -5.483399970283389e-05, -1.3939591149574275e-05, -0.40876476645059667, 0.29552819549977472, -0.28712173404027386, 0.0, -0.40214773149461275, -0.043302091228214448, 0.9999937706616664, 1.3261368278260492e-06, -0.003509393542877096, -0.00037787969649704083]
