31.044, -0.00359, 1.00136, 0.00038, -0.22156, -0.14099, -0.42946
31.048, -0.00381, 1.00105, 0.00069, -0.20142, -0.22156, -0.42946
31.064, -0.00458, 1.00113, 0.00145, -0.16113, -0.20142, -0.08052
31.068, -0.00469, 1.00185, 0.00095, -0.19135, -0.32227, -0.20802
31.076, -0.0045, 1.00082, 0.00084, -0.38269, -0.20142, -0.18789
31.08, -0.00435, 1.00121, 0.00084, -0.34241, -0.04028, -0.25499
31.084, -0.00427, 1.00159, 0.00084, -0.28198, 0.10071, -0.37578
31.088, -0.00443, 1.0009, 0.00069, -0.16113, -0.20142, -0.37578
31.092, -0.0042, 1.00166, 0.00076, -0.14099, -0.26184, -0.57708
31.096, -0.0045, 1.00121, 0.00038, 0.0, -0.28198, -0.48314
31.1, -0.0045, 1.00029, 0.00046, -0.34241, -0.44312, -0.41604
31.104, -0.0045, 1.00143, 0.00046, -0.34241, -0.30212, -0.34893
31.124, -0.00458, 1.00136, 0.00084, 0.0, -0.36255, -0.36236
31.128, -0.0042, 1.00121, 0.00069, 0.08057, -0.16113, -0.25499
31.132, -0.00412, 1.00006, 0.00061, -0.08057, -0.16113, -0.29525
31.136, -0.00397, 1.00067, 0.00092, -0.30212, -0.15106, -0.31538
31.144, -0.00427, 1.00143, 0.00092, 0.02014, -0.30212, -0.44288
31.148, -0.00397, 1.00174, 0.00092, -0.16113, -0.30212, -0.46972
31.152, -0.00481, 1.00166, 0.00107, -0.26184, -0.26184, -0.28183
31.156, -0.0045, 1.0006, 0.00122, -0.42297, -0.2417, -0.24157
31.16, -0.00443, 1.00159, 0.00092, -0.10071, -0.22156, -0.24157
31.164, -0.00473, 1.00266, 0.00175, -0.2417, -0.26184, -0.32209
31.184, -0.00473, 1.00189, 0.00084, -0.4834, -0.32227, -0.33551
31.188, -0.00435, 1.00281, 0.00114, -0.54382, -0.34241, -0.28183
31.192, -0.00435, 1.00182, 0.00137, -0.38269, -0.34241, -0.22815
31.196, -0.00397, 1.00174, 0.00137, -0.4834, -0.28198, -0.26841
31.2, -0.00416, 1.00136, 0.00111, -0.53375, -0.54382, -0.0671
31.208, -0.00443, 1.00143, 0.00099, -0.12085, -0.50354, -0.26841
31.212, -0.00488, 1.00159, 0.00069, -0.18127, -0.38269, -0.25499
31.216, -0.00427, 1.00136, 0.00038, -0.22156, -0.2417, 0.01342
31.22, -0.00389, 1.00166, 0.00061, -0.26184, -0.22156, -0.04026
31.224, -0.00427, 1.00151, 0.00137, -0.2417, -0.18127, -0.26841
31.244, -0.0042, 1.00197, 0.00114, -0.56396, -0.18127, -0.44288
31.248, -0.00473, 1.00174, 0.00084, -0.46326, -0.58411, -0.3892
31.252, -0.00481, 1.00136, 0.00092, -0.34241, -0.4834, -0.34893
31.256, -0.0042, 1.00136, 0.00046, -0.32227, -0.02014, -0.36236
31.26, -0.00458, 1.00098, 0.00069, -0.18127, -0.04028, -0.32209
31.264, -0.00404, 1.0009, 0.00099, -0.2417, -0.12085, -0.32209
31.268, -0.00473, 1.00136, 0.00092, -0.27191, -0.27191, -0.32209
31.276, -0.00465, 1.00113, 0.00107, -0.50354, -0.20142, -0.33551
31.28, -0.00427, 1.00082, 0.00046, -0.54382, -0.12085, -0.41604
31.284, -0.00488, 1.00105, 0.00092, -0.14099, -0.16113, -0.33551
31.312, -0.00557, 1.00189, 0.00145, -0.34241, -0.58411, -0.57708
31.316, -0.00496, 1.00197, 0.00107, -0.32227, -0.46326, -0.44288
31.32, -0.00389, 1.00075, 0.00092, -0.38269, -0.34241, -0.37578
31.324, -0.00412, 1.00143, 0.00084, -0.44312, -0.2417, -0.18789
31.328, -0.00458, 1.00166, 0.00084, -0.26184, -0.40283, -0.22815
31.332, -0.00458, 1.00155, 0.00065, -0.22156, -0.28198, -0.15434
31.34, -0.0042, 1.00044, 0.00023, -0.32227, -0.18127, -0.20131
31.344, -0.00458, 1.00143, 0.00114, -0.26184, -0.2417, -0.13421
31.348, -0.00511, 1.00204, 0.00122, -0.46326, 0.02014, -0.16105
31.352, -0.00427, 1.00189, 0.00122, -0.62439, -0.20142, -0.22815
31.376, -0.00458, 1.00182, 0.00084, -0.02014, -0.10071, -0.18789
31.38, -0.00412, 1.00082, 0.00076, -0.08057, -0.28198, -0.14763
31.384, -0.00389, 1.00151, 0.00114, -0.2417, -0.18127, -0.22815
31.388, -0.0045, 1.00151, 0.0013, -0.16113, -0.20142, -0.30867
31.392, -0.00397, 1.00067, 0.00114, -0.28198, -0.44312, -0.25499
31.396, -0.00336, 1.0009, 0.00038, -0.38269, -0.28198, -0.26841
31.4, -0.00454, 1.00113, 0.00065, -0.11078, -0.26184, -0.44959
31.408, -0.00488, 1.0025, 0.00076, -0.2417, -0.38269, -0.40262
31.412, -0.00435, 1.00159, 0.00092, -0.32227, -0.22156, -0.4563
31.416, -0.00458, 1.00121, 0.00061, -0.22156, -0.42297, -0.42946
31.444, -0.00427, 1.00143, 0.00107, -0.36255, -0.34241, -0.21473
31.448, -0.00481, 1.00143, 0.00145, -0.44312, -0.46326, -0.46972
31.452, -0.00458, 1.0022, 0.00168, -0.38269, -0.26184, -0.32209
31.456, -0.00481, 1.00204, 0.00122, -0.20142, -0.2417, -0.4563
31.46, -0.00458, 1.0006, 0.00114, -0.28198, -0.22156, -0.3892
31.464, -0.00397, 1.00166, 0.00046, -0.18127, -0.32227, -0.42946
31.472, -0.00458, 1.00121, 0.0013, -0.06042, -0.22156, -0.25499
31.476, -0.0045, 1.00128, 0.0013, -0.26184, -0.34241, -0.25499
31.48, -0.00458, 1.00136, 0.00114, -0.18127, -0.30212, -0.53682
31.484, -0.0045, 1.00105, 0.00122, -0.28198, -0.40283, -0.46972
31.524, -0.00389, 1.00227, 0.00107, 0.0, -0.12085, -0.36236
31.528, -0.00465, 1.00258, 0.0013, 0.02014, -0.30212, -0.53682
31.532, -0.00465, 1.00163, 0.00088, -0.19135, -0.47333, -0.33551
31.54, -0.00458, 1.00151, 0.00137, -0.36255, -0.44312, -0.16105
31.544, -0.00465, 1.00098, 0.0016, -0.18127, -0.40283, -0.3892
31.548, -0.00458, 1.00235, 0.0013, -0.26184, -0.32227, -0.17447
31.552, -0.00465, 1.00159, 0.00107, -0.22156, -0.16113, -0.14763
31.556, -0.00389, 1.00037, 0.00069, -0.16113, -0.44312, -0.21473
31.56, -0.00435, 1.00151, 0.00061, -0.14099, -0.46326, -0.25499
31.564, -0.00412, 1.00113, 0.00084, -0.40283, -0.50354, -0.21473
31.588, -0.00412, 1.00204, 0.00084, -0.12085, -0.36255, -0.25499
31.592, -0.00443, 1.00182, 0.00084, -0.02014, -0.40283, -0.10736
31.596, -0.0042, 1.00166, 0.00103, -0.16113, -0.38269, -0.27512
31.604, -0.00389, 1.00082, 0.00137, -0.26184, -0.2417, -0.56366
31.608, -0.00427, 1.00197, 0.00137, -0.12085, -0.26184, -0.26841
31.612, -0.00443, 1.00044, 0.00114, -0.38269, -0.36255, -0.29525
31.616, -0.00443, 1.00098, 0.00084, -0.38269, -0.32227, -0.20131
31.62, -0.00488, 1.00182, 8e-05, -0.32227, -0.36255, -0.20131
31.624, -0.00465, 1.00105, 0.00031, -0.28198, -0.36255, -0.09394
31.628, -0.00511, 1.00204, 0.00084, -0.36255, -0.50354, -0.20131
31.66, -0.00496, 1.00113, 0.00168, -0.30212, -0.30212, -0.26841
31.664, -0.00446, 1.00201, 0.0013, -0.22156, -0.38269, -0.2617
31.672, -0.00427, 1.0006, 0.00107, -0.22156, -0.20142, -0.26841
31.676, -0.00389, 1.0009, 0.00053, -0.08057, -0.20142, -0.46972
31.68, -0.00404, 1.00143, 0.00038, -0.32227, -0.20142, -0.30867
31.684, -0.0045, 1.00113, 0.00069, -0.32227, -0.44312, -0.32209
31.688, -0.00488, 1.0025, 0.00099, -0.26184, -0.50354, -0.5234
31.692, -0.00481, 1.00182, 0.00084, -0.4834, -0.58411, -0.44288
31.696, -0.00412, 1.00075, 0.00114, -0.42297, -0.54382, -0.55024
31.7, -0.00328, 1.00128, 0.00084, -0.38269, -0.50354, -0.44288
31.724, -0.00389, 1.00182, 0.00118, 0.03021, -0.08057, -0.18789
31.728, -0.00435, 1.00082, 0.00118, 0.03021, -0.08057, -0.18789
31.736, -0.00351, 1.00166, 0.00084, 0.0, -0.20142, -0.21473
31.74, -0.00397, 1.00105, 0.00084, -0.08057, -0.42297, -0.40262
31.744, -0.00511, 1.00113, 0.00122, -0.06042, -0.40283, -0.46972
31.748, -0.00572, 1.0025, 0.00114, -0.20142, -0.20142, -0.29525
31.752, -0.00481, 1.00136, 0.00107, -0.54382, -0.30212, -0.16105
31.756, -0.0042, 1.0006, 0.00092, -0.44312, -0.40283, -0.25499
31.76, -0.00366, 1.00136, 0.00069, -0.16113, -0.18127, -0.29525
31.764, -0.00397, 1.00037, 0.00137, -0.26184, -0.36255, -0.30867
