mass_A
t	x	y
7.761086667E1	9.367740884E2	3.151231629E2
7.762755000E1	9.926102835E2	3.134903046E2
7.764423333E1	1.048785868E3	3.169157273E2
7.766091667E1	1.101374775E3	3.233189372E2
7.767760000E1	1.153086570E3	3.347599680E2
7.769428333E1	1.200894821E3	3.486289293E2
7.771096667E1	1.244691371E3	3.648080194E2
7.772765000E1	1.283210943E3	3.812948665E2
7.774433333E1	1.317447323E3	3.990785089E2
7.776101667E1	1.347837878E3	4.168701908E2
7.777770000E1	1.372757583E3	4.329742388E2
7.779438333E1	1.392907638E3	4.470218793E2
7.781106667E1	1.408573413E3	4.588639212E2
7.782775000E1	1.419480553E3	4.672432188E2
7.784443333E1	1.425710310E3	4.728783223E2
7.786111667E1	1.427738634E3	4.747690164E2
7.787780000E1	1.425286993E3	4.728666185E2
7.789448333E1	1.417971853E3	4.668561001E2
7.791116667E1	1.406054324E3	4.573127458E2
7.792785000E1	1.389788868E3	4.450947323E2
7.794453333E1	1.368600954E3	4.308438299E2
7.796121667E1	1.342027508E3	4.133557469E2
7.797790000E1	1.310434103E3	3.952560630E2
7.799458333E1	1.274300191E3	3.772642153E2
7.801126667E1	1.234004510E3	3.608117080E2
7.802795000E1	1.189058892E3	3.450435014E2
7.804463333E1	1.140867919E3	3.321454871E2
7.806131667E1	1.089829658E3	3.223585128E2
7.807800000E1	1.036813467E3	3.160455961E2
7.809468333E1	9.832041781E2	3.139925628E2
7.811136667E1	9.291599763E2	3.159980317E2
7.812805000E1	8.766085405E2	3.221452063E2
7.814473333E1	8.264589135E2	3.321383418E2
7.816141667E1	7.788731056E2	3.454559035E2
7.817810000E1	7.348843492E2	3.604675461E2
7.819478333E1	6.947344628E2	3.775601387E2
7.821146667E1	6.590057298E2	3.954881501E2
7.822815000E1	6.279847952E2	4.130216091E2
7.824483333E1	6.008626435E2	4.299401671E2
7.826151667E1	5.790629131E2	4.453400569E2
7.827820000E1	5.618031184E2	4.581280549E2
7.829488333E1	5.489588602E2	4.683389895E2
7.831156667E1	5.394889129E2	4.759413760E2
7.832825000E1	5.349795896E2	4.799464505E2
7.834493333E1	5.349341962E2	4.800645496E2
7.836161667E1	5.390231028E2	4.764182903E2
7.837830000E1	5.470347981E2	4.699881400E2
7.839498333E1	5.598097768E2	4.599770029E2
7.841166667E1	5.768247979E2	4.470449638E2
7.842835000E1	5.981253311E2	4.319257102E2
7.844503333E1	6.244060717E2	4.151388417E2
7.846171667E1	6.550005274E2	3.972050380E2
7.847840000E1	6.906229030E2	3.791917994E2
7.849508333E1	7.299624725E2	3.620087873E2
7.851176667E1	7.730797825E2	3.466565983E2
7.852845000E1	8.199573900E2	3.331396317E2
7.854513333E1	8.694265996E2	3.230898051E2
7.856181667E1	9.198246740E2	3.166258092E2
7.857850000E1	9.709323104E2	3.134092233E2
7.859518333E1	1.022982802E3	3.147022574E2
7.861186667E1	1.072729048E3	3.191346645E2
