mass_A
t	x	y
1.317983333E2	8.498889771E2	3.287059498E2
1.318150167E2	7.754070126E2	3.488336951E2
1.318317000E2	7.058315297E2	3.753905152E2
1.318483833E2	6.437372801E2	4.071156213E2
1.318650667E2	5.879722121E2	4.429417361E2
1.318817500E2	5.397193430E2	4.810548085E2
1.318984333E2	4.978026895E2	5.188498615E2
1.319151167E2	4.654357692E2	5.551330208E2
1.319318000E2	4.381600126E2	5.890703135E2
1.319484833E2	4.160924660E2	6.190529821E2
1.319651667E2	3.998827825E2	6.448723522E2
1.319818500E2	3.877429765E2	6.648347526E2
1.319985333E2	3.797310483E2	6.788246394E2
1.320152167E2	3.779648011E2	6.852299964E2
1.320319000E2	3.756422990E2	6.868134141E2
1.320485833E2	3.789899583E2	6.808396604E2
1.320652667E2	3.874920926E2	6.670140282E2
1.320819500E2	3.994167007E2	6.470532341E2
1.320986333E2	4.158781069E2	6.212082582E2
1.321153167E2	4.362835224E2	5.908775263E2
1.321320000E2	4.653742971E2	5.549993026E2
1.321486833E2	5.006155232E2	5.169166297E2
1.321653667E2	5.438975751E2	4.768987743E2
1.321820500E2	5.958868109E2	4.371918700E2
1.321987333E2	6.547469815E2	4.009764045E2
1.322154167E2	7.204928185E2	3.689043689E2
1.322321000E2	7.935201291E2	3.430686541E2
1.322487833E2	8.702358389E2	3.249045578E2
1.322654667E2	9.485629331E2	3.150598277E2
1.322821500E2	1.027117993E3	3.146836706E2
1.322988333E2	1.104353075E3	3.229895994E2
1.323155167E2	1.176872855E3	3.386561988E2
1.323322000E2	1.244902700E3	3.613690239E2
1.323488833E2	1.306589702E3	3.890447230E2
1.323655667E2	1.361410599E3	4.194450619E2
1.323822500E2	1.408916322E3	4.527587640E2
1.323989333E2	1.449408118E3	4.849849807E2
1.324156167E2	1.484249255E3	5.171019978E2
1.324323000E2	1.511592979E3	5.469328185E2
1.324489833E2	1.533950729E3	5.730061795E2
1.324656667E2	1.550528897E3	5.950482623E2
1.324823500E2	1.562061108E3	6.126483542E2
1.324990333E2	1.569628919E3	6.234754219E2
1.325157167E2	1.572816029E3	6.288864464E2
1.325324000E2	1.571800715E3	6.286182829E2
1.325490833E2	1.567443539E3	6.210211864E2
1.325657667E2	1.557915834E3	6.074666014E2
1.325824500E2	1.543957062E3	5.889392278E2
1.325991333E2	1.525110921E3	5.647920958E2
1.326158167E2	1.499582576E3	5.349904850E2
1.326325000E2	1.467836980E3	5.029884102E2
1.326491833E2	1.428107156E3	4.689073883E2
1.326658667E2	1.381638634E3	4.333314049E2
1.326825500E2	1.327770973E3	4.008849629E2
1.326992333E2	1.267357664E3	3.711531417E2
1.327159167E2	1.200180609E3	3.451903039E2
1.327326000E2	1.129413345E3	3.274729861E2
1.327492833E2	1.055333700E3	3.170168852E2
