mass_A
t	x	y
2.202200000E0	9.613626222E2	3.100419971E2
2.218883333E0	9.614843333E2	3.100182977E2
2.235566667E0	9.612602503E2	3.100083897E2
2.252250000E0	9.613194433E2	3.099912559E2
2.268933333E0	9.613511408E2	3.100040704E2
2.285616667E0	9.611034336E2	3.099961292E2
2.302300000E0	9.612953711E2	3.100065444E2
2.318983333E0	9.615168409E2	3.100090549E2
2.335666667E0	9.619127472E2	3.100020285E2
2.352350000E0	9.620419619E2	3.099886631E2
2.369033333E0	9.619267386E2	3.099957122E2
2.385716667E0	9.620269264E2	3.100010009E2
2.402400000E0	9.619859867E2	3.100078917E2
2.419083333E0	9.623412685E2	3.099802807E2
2.435766667E0	9.620850930E2	3.100013048E2
2.452450000E0	9.623798001E2	3.099693251E2
2.469133333E0	9.621456609E2	3.099884725E2
2.485816667E0	9.620670795E2	3.100010142E2
2.502500000E0	9.619551860E2	3.099977751E2
2.519183333E0	9.619948446E2	3.099684708E2
