mass_A
t	x	y
4.162491667E1	4.300118525E2	5.944535165E2
4.164160000E1	4.025787672E2	6.339975561E2
4.165828333E1	3.819846839E2	6.688591967E2
4.167496667E1	3.662357972E2	6.990982301E2
4.169165000E1	3.554083053E2	7.230896872E2
4.170833333E1	3.477583398E2	7.406937050E2
4.172501667E1	3.439280354E2	7.513002495E2
4.174170000E1	3.422903035E2	7.548166203E2
4.175838333E1	3.440144276E2	7.506044218E2
4.177506667E1	3.490418716E2	7.389222008E2
4.179175000E1	3.578983403E2	7.193261602E2
4.180843333E1	3.701568269E2	6.931622547E2
4.182511667E1	3.879710292E2	6.601997969E2
4.184180000E1	4.119657422E2	6.214493012E2
4.185848333E1	4.424170109E2	5.789764341E2
4.187516667E1	4.818472201E2	5.328900866E2
4.189185000E1	5.300015482E2	4.866565720E2
4.190853333E1	5.881206594E2	4.414103522E2
4.192521667E1	6.541885465E2	4.008399947E2
4.194190000E1	7.283119119E2	3.665802929E2
4.195858333E1	8.091818131E2	3.406931368E2
4.197526667E1	8.934592165E2	3.246478622E2
4.199195000E1	9.783210041E2	3.187779176E2
4.200863333E1	1.062240124E3	3.230776909E2
4.202531667E1	1.142917907E3	3.370914937E2
4.204200000E1	1.218899133E3	3.593796524E2
4.205868333E1	1.288631768E3	3.890256678E2
4.207536667E1	1.350725509E3	4.234341974E2
4.209205000E1	1.405260671E3	4.610631004E2
4.210873333E1	1.452053967E3	5.008693787E2
4.212541667E1	1.490233225E3	5.390498375E2
4.214210000E1	1.521973271E3	5.752648978E2
4.215878333E1	1.547240406E3	6.087290390E2
4.217546667E1	1.566098634E3	6.373274803E2
4.219215000E1	1.580151174E3	6.609341163E2
4.220883333E1	1.589799436E3	6.785170198E2
4.222551667E1	1.595676253E3	6.891556211E2
4.224220000E1	1.597562198E3	6.928825476E2
4.225888333E1	1.595736174E3	6.895500143E2
4.227556667E1	1.590218045E3	6.793034188E2
4.229225000E1	1.580383509E3	6.624542394E2
4.230893333E1	1.566085077E3	6.390253275E2
4.232561667E1	1.546284750E3	6.094827534E2
4.234230000E1	1.520791984E3	5.753378582E2
4.235898333E1	1.488230290E3	5.372663036E2
4.237566667E1	1.448131577E3	4.973715490E2
4.239235000E1	1.398412310E3	4.558631084E2
4.240903333E1	1.340630735E3	4.173698042E2
4.242571667E1	1.275052938E3	3.824275530E2
4.244240000E1	1.203006433E3	3.537653986E2
4.245908333E1	1.125315912E3	3.329236213E2
4.247576667E1	1.045032153E3	3.213565495E2
4.249245000E1	9.635661823E2	3.191775164E2
4.250913333E1	8.830571756E2	3.264061717E2
4.252581667E1	8.055527126E2	3.421096780E2
